step,loss_s,loss_l,cos_sim,mse,norm_short,norm_long
287000,0.061138,0.025985,0.826169,0.175521,0.577495,0.367502
288000,0.012870,0.021184,0.833783,0.158884,0.558187,0.359681
289000,0.014838,0.044946,0.829031,0.176166,0.575933,0.363216
290000,0.378246,0.021101,0.815071,0.206267,0.621887,0.383584
291000,-0.020136,0.021855,0.824300,0.162935,0.559664,0.359278
292000,0.017011,0.046177,0.815707,0.167854,0.563701,0.355796
293000,0.016220,0.046112,0.826781,0.175661,0.581494,0.367456
294000,0.014254,0.045027,0.850196,0.133008,0.531944,0.355453
295000,0.011627,0.026383,0.824979,0.164392,0.559679,0.359354
296000,0.009527,0.023161,0.842324,0.165379,0.574576,0.374751
297000,0.022893,0.023139,0.820016,0.185424,0.586484,0.368574
298000,-0.002546,0.021022,0.823515,0.176544,0.579736,0.366279
299000,0.017453,0.045435,0.832145,0.160773,0.563936,0.363604
300000,0.019185,0.045757,0.813928,0.187505,0.594588,0.364852
0.8294371366500854
